gene_id	group	label	orthogroup	is_wgd	is_duplicate	is_singleton	family_size	dup_mode	function_class	age
g003276	crop3	0	OG02267	1	1	0	10	wgd	TF	1
g003277	crop3	0	OG02232	0	1	0	10	dispersed	other	2
g003278	crop3	0	OG02081	1	1	0	10	wgd	enzyme	2
g003279	crop3	0	OG02176	0	0	1	1	singleton	hormone	2
g003280	crop3	0	OG02288	0	0	1	1	singleton	hormone	3
g003281	crop3	0	OG02365	0	0	1	1	singleton	hormone	3
g003282	crop3	0	OG02395	0	1	0	10	transposed	other	1
g003283	crop3	0	OG02319	0	1	0	7	transposed	enzyme	2
g003284	crop3	0	OG02233	0	0	1	1	singleton	hormone	4
g003285	crop3	0	OG02235	0	1	0	4	tandem	enzyme	2
g003286	crop3	0	OG02303	0	1	0	6	dispersed	TF	3
g003287	crop3	0	OG02275	1	1	0	9	wgd	transporter	1
g003288	crop3	0	OG02339	0	1	0	3	tandem	enzyme	4
g003289	crop3	0	OG02179	0	0	1	1	singleton	kinase	3
g003290	crop3	0	OG02176	0	1	0	5	transposed	enzyme	3
g003291	crop3	0	OG02280	0	0	1	1	singleton	other	4
g003292	crop3	0	OG02026	0	1	0	2	tandem	enzyme	1
g003293	crop3	0	OG02313	0	1	0	8	transposed	other	1
g003294	crop3	0	OG02286	0	1	0	10	transposed	TF	1
g003295	crop3	0	OG02144	0	1	0	9	dispersed	other	4
g003296	crop3	0	OG02115	0	1	0	7	tandem	kinase	1
g003297	crop3	0	OG02219	0	1	0	4	transposed	hormone	4
g003298	crop3	0	OG02225	0	1	0	6	tandem	enzyme	4
g003299	crop3	0	OG02271	0	1	0	4	transposed	hormone	1
g003300	crop3	0	OG02261	0	1	0	9	tandem	TF	3
g003301	crop3	0	OG02083	1	1	0	3	wgd	hormone	2
g003302	crop3	0	OG02222	0	1	0	8	dispersed	enzyme	3
g003303	crop3	0	OG02034	0	1	0	5	transposed	other	4
g003304	crop3	0	OG02255	0	1	0	10	transposed	other	4
g003305	crop3	0	OG02364	0	1	0	10	transposed	TF	2
g003306	crop3	0	OG02197	1	1	0	5	wgd	TF	2
g003307	crop3	0	OG02242	0	1	0	7	dispersed	enzyme	4
g003308	crop3	0	OG02399	0	1	0	4	transposed	TF	4
g003309	crop3	0	OG02112	0	1	0	10	tandem	defense	2
g003310	crop3	0	OG02079	0	1	0	4	dispersed	enzyme	4
g003311	crop3	0	OG02338	0	1	0	3	transposed	other	4
g003312	crop3	0	OG02201	0	1	0	6	dispersed	kinase	4
g003313	crop3	0	OG02366	0	1	0	10	transposed	enzyme	2
g003314	crop3	0	OG02088	1	1	0	7	wgd	hormone	2
g003315	crop3	0	OG02033	0	1	0	7	transposed	kinase	1
g003316	crop3	0	OG02290	0	1	0	7	dispersed	other	4
g003317	crop3	0	OG02386	0	1	0	9	proximal	defense	3
g003318	crop3	0	OG02088	0	1	0	3	transposed	enzyme	4
g003319	crop3	0	OG02381	0	1	0	4	transposed	enzyme	3
g003320	crop3	0	OG02157	0	1	0	4	transposed	other	3
g003321	crop3	0	OG02182	0	1	0	3	transposed	TF	3
g003322	crop3	0	OG02357	0	0	1	1	singleton	hormone	3
g003323	crop3	0	OG02033	1	1	0	2	wgd	kinase	1
g003324	crop3	0	OG02371	1	1	0	10	wgd	enzyme	1
g003325	crop3	0	OG02029	0	1	0	6	transposed	other	1
g003326	crop3	0	OG02046	0	1	0	11	dispersed	TF	1
g003327	crop3	0	OG02130	0	1	0	5	dispersed	hormone	3
g003328	crop3	0	OG02331	1	1	0	2	wgd	defense	3
g003329	crop3	0	OG02005	1	1	0	4	wgd	transporter	1
g003330	crop3	1	OG02248	1	1	0	10	wgd	kinase	1
g003331	crop3	0	OG02155	0	1	0	9	proximal	TF	1
g003332	crop3	0	OG02132	0	1	0	7	transposed	defense	3
g003333	crop3	0	OG02274	0	1	0	4	transposed	hormone	1
g003334	crop3	0	OG02160	1	1	0	6	wgd	enzyme	4
g003335	crop3	0	OG02282	0	1	0	7	dispersed	other	2
g003336	crop3	0	OG02109	0	1	0	6	dispersed	transporter	1
g003337	crop3	0	OG02159	0	0	1	1	singleton	TF	3
g003338	crop3	0	OG02267	0	1	0	7	transposed	defense	4
g003339	crop3	0	OG02260	0	1	0	3	dispersed	defense	3
g003340	crop3	0	OG02168	0	1	0	10	dispersed	other	2
g003341	crop3	0	OG02202	0	0	1	1	singleton	enzyme	2
g003342	crop3	0	OG02227	0	1	0	2	proximal	enzyme	1
g003343	crop3	0	OG02070	0	1	0	8	transposed	defense	2
g003344	crop3	0	OG02037	1	1	0	4	wgd	enzyme	2
g003345	crop3	0	OG02215	1	1	0	7	wgd	hormone	4
g003346	crop3	0	OG02247	0	1	0	9	dispersed	enzyme	2
g003347	crop3	0	OG02029	0	0	1	1	singleton	kinase	1
g003348	crop3	0	OG02186	0	1	0	8	tandem	defense	1
g003349	crop3	0	OG02208	0	1	0	2	transposed	enzyme	3
g003350	crop3	0	OG02375	0	1	0	5	transposed	hormone	3
g003351	crop3	0	OG02093	0	1	0	11	dispersed	defense	4
g003352	crop3	0	OG02071	0	1	0	6	dispersed	TF	2
g003353	crop3	0	OG02081	0	1	0	3	dispersed	transporter	1
g003354	crop3	0	OG02270	0	1	0	5	tandem	enzyme	3
g003355	crop3	0	OG02086	0	1	0	11	dispersed	TF	4
g003356	crop3	1	OG02203	1	1	0	4	wgd	hormone	3
g003357	crop3	0	OG02294	0	1	0	5	transposed	other	3
g003358	crop3	0	OG02071	0	1	0	10	dispersed	defense	2
g003359	crop3	0	OG02119	0	1	0	8	tandem	TF	1
g003360	crop3	0	OG02367	0	0	1	1	singleton	enzyme	4
g003361	crop3	0	OG02103	0	1	0	3	transposed	defense	2
g003362	crop3	0	OG02209	0	1	0	2	transposed	defense	2
g003363	crop3	0	OG02336	1	1	0	3	wgd	enzyme	4
g003364	crop3	0	OG02070	0	0	1	1	singleton	transporter	2
g003365	crop3	0	OG02201	0	1	0	7	transposed	transporter	1
g003366	crop3	0	OG02284	0	1	0	6	transposed	defense	3
g003367	crop3	0	OG02097	0	1	0	8	dispersed	enzyme	2
g003368	crop3	0	OG02116	1	1	0	7	wgd	transporter	4
g003369	crop3	0	OG02301	1	1	0	2	wgd	other	1
g003370	crop3	0	OG02385	0	1	0	6	tandem	enzyme	1
g003371	crop3	0	OG02203	0	1	0	10	transposed	enzyme	3
g003372	crop3	0	OG02382	0	1	0	10	dispersed	transporter	4
g003373	crop3	0	OG02023	0	1	0	6	proximal	kinase	2
g003374	crop3	0	OG02071	0	0	1	1	singleton	TF	3
g003375	crop3	0	OG02173	0	1	0	11	transposed	other	2
g003376	crop3	0	OG02215	1	1	0	9	wgd	kinase	2
g003377	crop3	0	OG02382	0	0	1	1	singleton	other	2
g003378	crop3	0	OG02180	0	0	1	1	singleton	defense	2
g003379	crop3	0	OG02120	0	1	0	4	transposed	hormone	1
g003380	crop3	0	OG02288	0	1	0	8	dispersed	defense	4
g003381	crop3	0	OG02270	0	1	0	5	tandem	defense	2
g003382	crop3	0	OG02163	1	1	0	7	wgd	hormone	2
g003383	crop3	0	OG02132	0	1	0	10	tandem	enzyme	4
g003384	crop3	0	OG02252	0	0	1	1	singleton	enzyme	3
g003385	crop3	0	OG02208	0	1	0	2	transposed	TF	2
g003386	crop3	0	OG02011	0	1	0	6	transposed	hormone	4
g003387	crop3	0	OG02390	0	1	0	2	proximal	enzyme	2
g003388	crop3	0	OG02196	0	1	0	4	proximal	defense	3
g003389	crop3	0	OG02251	0	0	1	1	singleton	kinase	4
g003390	crop3	0	OG02064	0	1	0	8	transposed	transporter	3
g003391	crop3	1	OG02150	0	1	0	3	dispersed	defense	2
g003392	crop3	0	OG02380	1	1	0	7	wgd	TF	1
g003393	crop3	0	OG02330	1	1	0	7	wgd	transporter	1
g003394	crop3	1	OG02369	0	1	0	6	transposed	enzyme	4
g003395	crop3	0	OG02072	0	1	0	3	transposed	other	1
g003396	crop3	0	OG02338	1	1	0	5	wgd	TF	3
g003397	crop3	0	OG02323	0	1	0	6	tandem	other	2
g003398	crop3	0	OG02141	0	1	0	5	transposed	defense	4
g003399	crop3	0	OG02224	0	1	0	9	dispersed	other	1
g003400	crop3	0	OG02294	0	1	0	9	transposed	enzyme	1
g003401	crop3	1	OG02375	0	1	0	8	tandem	other	3
g003402	crop3	0	OG02353	1	1	0	5	wgd	kinase	1
g003403	crop3	0	OG02175	0	1	0	8	transposed	hormone	1
g003404	crop3	0	OG02231	1	1	0	9	wgd	kinase	3
g003405	crop3	0	OG02380	1	1	0	9	wgd	transporter	1
g003406	crop3	0	OG02178	0	1	0	5	dispersed	transporter	2
g003407	crop3	0	OG02092	0	1	0	3	transposed	TF	2
g003408	crop3	0	OG02264	0	1	0	9	tandem	enzyme	1
g003409	crop3	0	OG02340	0	1	0	4	dispersed	enzyme	4
g003410	crop3	0	OG02239	0	1	0	8	tandem	enzyme	3
g003411	crop3	0	OG02013	0	1	0	10	transposed	enzyme	3
g003412	crop3	0	OG02337	0	1	0	7	dispersed	defense	2
g003413	crop3	0	OG02203	1	1	0	7	wgd	TF	1
g003414	crop3	0	OG02241	1	1	0	2	wgd	transporter	3
g003415	crop3	0	OG02268	1	1	0	7	wgd	hormone	4
g003416	crop3	0	OG02287	0	1	0	2	transposed	other	3
g003417	crop3	0	OG02083	0	1	0	8	dispersed	transporter	1
g003418	crop3	0	OG02160	1	1	0	9	wgd	other	3
g003419	crop3	0	OG02070	0	1	0	11	transposed	hormone	1
g003420	crop3	0	OG02305	0	1	0	10	transposed	hormone	1
g003421	crop3	1	OG02195	1	1	0	10	wgd	TF	2
g003422	crop3	0	OG02312	1	1	0	5	wgd	enzyme	4
g003423	crop3	0	OG02234	0	1	0	8	dispersed	other	1
g003424	crop3	0	OG02247	1	1	0	6	wgd	defense	4
g003425	crop3	0	OG02192	0	1	0	8	dispersed	defense	2
g003426	crop3	0	OG02338	1	1	0	2	wgd	hormone	4
g003427	crop3	1	OG02321	1	1	0	3	wgd	hormone	3
g003428	crop3	0	OG02085	0	1	0	11	dispersed	enzyme	4
g003429	crop3	1	OG02004	1	1	0	9	wgd	hormone	3
g003430	crop3	0	OG02198	1	1	0	6	wgd	TF	1
g003431	crop3	0	OG02344	0	1	0	10	transposed	defense	3
g003432	crop3	0	OG02019	0	1	0	8	proximal	defense	3
g003433	crop3	0	OG02043	0	1	0	10	transposed	transporter	1
g003434	crop3	0	OG02122	0	1	0	9	proximal	enzyme	4
g003435	crop3	0	OG02389	1	1	0	9	wgd	enzyme	3
g003436	crop3	0	OG02083	0	1	0	4	transposed	enzyme	1
g003437	crop3	0	OG02115	0	1	0	4	dispersed	other	1
g003438	crop3	0	OG02377	0	1	0	8	proximal	other	1
g003439	crop3	0	OG02377	1	1	0	7	wgd	kinase	2
g003440	crop3	0	OG02329	0	1	0	6	dispersed	enzyme	3
g003441	crop3	0	OG02051	0	1	0	4	tandem	defense	3
g003442	crop3	0	OG02156	1	1	0	6	wgd	TF	1
g003443	crop3	0	OG02071	0	0	1	1	singleton	defense	2
g003444	crop3	0	OG02338	0	1	0	10	transposed	other	2
g003445	crop3	0	OG02049	0	1	0	11	dispersed	other	4
g003446	crop3	1	OG02224	0	1	0	7	tandem	defense	3
g003447	crop3	0	OG02120	0	1	0	6	dispersed	other	1
g003448	crop3	0	OG02054	0	0	1	1	singleton	transporter	3
g003449	crop3	0	OG02089	0	0	1	1	singleton	enzyme	1
g003450	crop3	0	OG02368	0	1	0	9	dispersed	kinase	3
g003451	crop3	0	OG02172	0	1	0	11	dispersed	other	4
g003452	crop3	0	OG02010	0	1	0	11	dispersed	other	1
g003453	crop3	0	OG02175	1	1	0	4	wgd	TF	1
g003454	crop3	0	OG02165	0	0	1	1	singleton	defense	2
g003455	crop3	0	OG02113	0	0	1	1	singleton	other	1
g003456	crop3	0	OG02175	1	1	0	2	wgd	enzyme	3
g003457	crop3	0	OG02232	0	1	0	8	dispersed	enzyme	1
g003458	crop3	0	OG02344	0	1	0	6	tandem	enzyme	2
g003459	crop3	0	OG02297	0	1	0	6	transposed	other	4
g003460	crop3	0	OG02149	1	1	0	7	wgd	TF	1
g003461	crop3	0	OG02170	0	1	0	9	dispersed	defense	3
g003462	crop3	0	OG02182	0	1	0	9	proximal	other	3
g003463	crop3	0	OG02096	1	1	0	9	wgd	hormone	3
g003464	crop3	0	OG02221	0	0	1	1	singleton	kinase	2
g003465	crop3	0	OG02130	1	1	0	11	wgd	TF	2
g003466	crop3	0	OG02280	1	1	0	8	wgd	enzyme	4
g003467	crop3	0	OG02262	0	1	0	6	transposed	kinase	2
g003468	crop3	0	OG02065	0	0	1	1	singleton	transporter	4
g003469	crop3	0	OG02061	1	1	0	7	wgd	other	3
g003470	crop3	0	OG02079	0	1	0	4	transposed	kinase	3
g003471	crop3	0	OG02221	0	1	0	5	dispersed	kinase	2
g003472	crop3	0	OG02319	0	0	1	1	singleton	other	3
g003473	crop3	0	OG02338	0	1	0	5	proximal	enzyme	1
g003474	crop3	0	OG02152	0	0	1	1	singleton	kinase	1
g003475	crop3	0	OG02281	0	1	0	3	proximal	other	4
g003476	crop3	0	OG02077	0	0	1	1	singleton	other	1
g003477	crop3	0	OG02211	1	1	0	9	wgd	enzyme	2
g003478	crop3	0	OG02198	0	1	0	6	transposed	TF	2
g003479	crop3	0	OG02267	0	1	0	5	proximal	defense	1
g003480	crop3	0	OG02389	0	1	0	4	proximal	TF	4
g003481	crop3	0	OG02160	1	1	0	11	wgd	transporter	1
g003482	crop3	0	OG02087	0	1	0	5	transposed	enzyme	4
g003483	crop3	0	OG02297	0	1	0	8	dispersed	hormone	3
g003484	crop3	0	OG02397	0	1	0	4	dispersed	kinase	3
g003485	crop3	0	OG02281	1	1	0	11	wgd	kinase	2
g003486	crop3	0	OG02119	0	1	0	3	dispersed	other	4
g003487	crop3	0	OG02379	1	1	0	9	wgd	other	3
g003488	crop3	0	OG02002	0	1	0	10	proximal	other	3
g003489	crop3	0	OG02357	0	0	1	1	singleton	other	3
g003490	crop3	0	OG02217	0	1	0	11	dispersed	defense	2
g003491	crop3	0	OG02095	0	1	0	10	dispersed	kinase	2
g003492	crop3	0	OG02313	0	1	0	9	transposed	enzyme	3
g003493	crop3	0	OG02371	1	1	0	9	wgd	defense	3
g003494	crop3	0	OG02346	0	1	0	6	dispersed	kinase	3
g003495	crop3	0	OG02135	1	1	0	3	wgd	TF	2
g003496	crop3	0	OG02021	0	1	0	8	tandem	transporter	4
g003497	crop3	0	OG02295	0	0	1	1	singleton	kinase	2
g003498	crop3	0	OG02238	1	1	0	4	wgd	hormone	3
g003499	crop3	0	OG02379	0	1	0	4	transposed	enzyme	2
g003500	crop3	0	OG02205	0	0	1	1	singleton	TF	1
g003501	crop3	0	OG02397	0	1	0	6	tandem	enzyme	1
g003502	crop3	0	OG02380	1	1	0	7	wgd	TF	2
g003503	crop3	0	OG02327	1	1	0	8	wgd	other	2
g003504	crop3	0	OG02167	0	1	0	7	dispersed	other	2
g003505	crop3	0	OG02374	0	0	1	1	singleton	TF	2
g003506	crop3	0	OG02110	1	1	0	5	wgd	transporter	2
g003507	crop3	0	OG02270	0	1	0	2	tandem	other	3
g003508	crop3	0	OG02018	0	1	0	9	dispersed	transporter	4
g003509	crop3	0	OG02208	0	0	1	1	singleton	kinase	3
g003510	crop3	0	OG02071	0	1	0	2	tandem	defense	2
g003511	crop3	0	OG02303	0	0	1	1	singleton	other	4
g003512	crop3	0	OG02305	1	1	0	6	wgd	enzyme	4
g003513	crop3	0	OG02333	0	0	1	1	singleton	TF	1
g003514	crop3	0	OG02096	1	1	0	2	wgd	hormone	2
g003515	crop3	0	OG02351	1	1	0	2	wgd	other	4
g003516	crop3	0	OG02089	1	1	0	4	wgd	hormone	2
g003517	crop3	1	OG02044	0	1	0	9	dispersed	other	4
g003518	crop3	0	OG02153	0	1	0	10	transposed	transporter	1
g003519	crop3	0	OG02206	1	1	0	6	wgd	other	3
g003520	crop3	0	OG02233	0	1	0	9	transposed	hormone	2
g003521	crop3	0	OG02299	0	1	0	2	dispersed	TF	1
g003522	crop3	0	OG02351	0	0	1	1	singleton	kinase	4
g003523	crop3	0	OG02205	0	1	0	4	dispersed	other	1
g003524	crop3	0	OG02055	0	0	1	1	singleton	other	3
g003525	crop3	0	OG02335	1	1	0	2	wgd	TF	1
g003526	crop3	0	OG02049	0	1	0	7	transposed	enzyme	1
g003527	crop3	0	OG02021	0	1	0	3	transposed	kinase	4
g003528	crop3	0	OG02201	0	1	0	9	transposed	other	2
g003529	crop3	0	OG02132	0	1	0	3	transposed	enzyme	2
g003530	crop3	0	OG02293	0	1	0	4	transposed	TF	1
g003531	crop3	0	OG02053	1	1	0	4	wgd	other	3
g003532	crop3	0	OG02024	0	1	0	4	transposed	other	3
g003533	crop3	0	OG02267	0	0	1	1	singleton	kinase	3
g003534	crop3	0	OG02017	0	1	0	3	transposed	other	1
g003535	crop3	0	OG02047	0	1	0	10	dispersed	other	2
g003536	crop3	0	OG02377	0	1	0	11	proximal	defense	2
g003537	crop3	0	OG02022	0	1	0	11	dispersed	defense	3
g003538	crop3	0	OG02118	0	1	0	8	transposed	other	1
g003539	crop3	0	OG02219	0	1	0	9	dispersed	other	3
g003540	crop3	0	OG02246	0	1	0	7	dispersed	enzyme	4
g003541	crop3	0	OG02362	0	1	0	3	dispersed	defense	1
g003542	crop3	0	OG02367	0	1	0	2	dispersed	TF	1
g003543	crop3	0	OG02080	0	1	0	9	proximal	hormone	4
g003544	crop3	0	OG02300	0	0	1	1	singleton	other	1
g003545	crop3	0	OG02265	0	1	0	5	dispersed	other	3
g003546	crop3	0	OG02304	0	1	0	9	transposed	other	1
g003547	crop3	0	OG02308	0	1	0	10	transposed	transporter	4
g003548	crop3	0	OG02144	0	0	1	1	singleton	enzyme	3
g003549	crop3	0	OG02166	0	1	0	2	transposed	TF	4
g003550	crop3	0	OG02067	0	1	0	11	dispersed	other	1
g003551	crop3	0	OG02145	0	1	0	11	dispersed	kinase	2
g003552	crop3	0	OG02141	1	1	0	9	wgd	TF	1
g003553	crop3	0	OG02392	1	1	0	3	wgd	kinase	1
g003554	crop3	0	OG02132	0	1	0	5	dispersed	TF	3
g003555	crop3	0	OG02368	0	0	1	1	singleton	other	3
g003556	crop3	0	OG02273	0	1	0	11	transposed	other	1
g003557	crop3	0	OG02309	1	1	0	8	wgd	enzyme	4
g003558	crop3	0	OG02213	0	1	0	9	dispersed	transporter	4
g003559	crop3	1	OG02185	0	1	0	11	transposed	transporter	4
g003560	crop3	0	OG02348	0	1	0	2	transposed	other	2
g003561	crop3	0	OG02090	1	1	0	6	wgd	defense	2
g003562	crop3	0	OG02003	1	1	0	5	wgd	other	2
g003563	crop3	0	OG02000	0	1	0	2	proximal	other	4
g003564	crop3	0	OG02130	0	1	0	7	dispersed	other	3
g003565	crop3	0	OG02215	1	1	0	8	wgd	defense	2
g003566	crop3	0	OG02023	0	1	0	7	tandem	enzyme	3
g003567	crop3	0	OG02197	1	1	0	11	wgd	kinase	1
g003568	crop3	0	OG02334	0	1	0	6	dispersed	kinase	2
g003569	crop3	0	OG02284	1	1	0	7	wgd	other	1
g003570	crop3	0	OG02258	1	1	0	8	wgd	transporter	2
g003571	crop3	0	OG02258	0	1	0	11	dispersed	other	4
g003572	crop3	0	OG02194	1	1	0	2	wgd	hormone	3
g003573	crop3	0	OG02167	0	1	0	7	tandem	defense	2
g003574	crop3	0	OG02028	0	1	0	7	dispersed	enzyme	4
g003575	crop3	0	OG02310	0	1	0	2	tandem	other	1
g003576	crop3	0	OG02210	0	0	1	1	singleton	other	3
g003577	crop3	0	OG02230	0	1	0	2	dispersed	kinase	2
g003578	crop3	0	OG02003	1	1	0	10	wgd	TF	1
g003579	crop3	0	OG02398	0	0	1	1	singleton	defense	3
g003580	crop3	0	OG02181	0	1	0	7	transposed	other	3
g003581	crop3	0	OG02158	0	1	0	10	dispersed	defense	2
g003582	crop3	0	OG02352	0	1	0	5	transposed	kinase	4
g003583	crop3	0	OG02127	0	1	0	5	dispersed	kinase	2
g003584	crop3	0	OG02034	1	1	0	6	wgd	kinase	4
g003585	crop3	0	OG02344	1	1	0	3	wgd	other	3
g003586	crop3	0	OG02135	0	1	0	8	tandem	defense	4
g003587	crop3	0	OG02282	0	0	1	1	singleton	other	2
g003588	crop3	0	OG02140	1	1	0	5	wgd	TF	4
g003589	crop3	0	OG02111	1	1	0	4	wgd	hormone	1
g003590	crop3	0	OG02385	0	1	0	8	transposed	enzyme	2
g003591	crop3	0	OG02157	1	1	0	11	wgd	TF	4
g003592	crop3	0	OG02306	0	1	0	7	dispersed	defense	4
g003593	crop3	0	OG02144	0	1	0	10	dispersed	kinase	2
g003594	crop3	0	OG02354	0	1	0	5	transposed	other	1
g003595	crop3	0	OG02095	0	1	0	8	transposed	TF	4
g003596	crop3	0	OG02315	0	1	0	11	dispersed	hormone	4
g003597	crop3	0	OG02007	1	1	0	2	wgd	TF	4
g003598	crop3	0	OG02210	0	0	1	1	singleton	other	3
g003599	crop3	0	OG02110	0	1	0	8	dispersed	other	3
g003600	crop3	0	OG02269	0	1	0	7	transposed	transporter	2
g003601	crop3	0	OG02187	1	1	0	3	wgd	TF	3
g003602	crop3	0	OG02276	0	1	0	6	dispersed	other	4
g003603	crop3	0	OG02195	1	1	0	8	wgd	hormone	4
g003604	crop3	0	OG02137	0	1	0	2	dispersed	transporter	2
g003605	crop3	0	OG02147	0	1	0	7	transposed	other	1
g003606	crop3	0	OG02242	0	1	0	11	tandem	enzyme	2
g003607	crop3	0	OG02060	0	1	0	6	dispersed	enzyme	2
g003608	crop3	0	OG02300	0	1	0	5	proximal	enzyme	2
g003609	crop3	0	OG02079	0	1	0	7	transposed	other	3
g003610	crop3	0	OG02101	0	0	1	1	singleton	enzyme	3
g003611	crop3	0	OG02288	1	1	0	6	wgd	hormone	3
g003612	crop3	0	OG02109	0	1	0	4	tandem	enzyme	2
g003613	crop3	0	OG02394	1	1	0	9	wgd	hormone	3
g003614	crop3	0	OG02249	0	1	0	2	tandem	kinase	3
g003615	crop3	0	OG02210	0	1	0	5	proximal	other	2
g003616	crop3	0	OG02050	1	1	0	5	wgd	enzyme	2
g003617	crop3	0	OG02181	1	1	0	11	wgd	defense	1
g003618	crop3	0	OG02172	0	1	0	11	transposed	other	1
g003619	crop3	1	OG02061	1	1	0	5	wgd	kinase	2
g003620	crop3	0	OG02022	0	0	1	1	singleton	defense	3
g003621	crop3	0	OG02333	1	1	0	2	wgd	enzyme	1
g003622	crop3	0	OG02102	0	1	0	6	transposed	transporter	2
g003623	crop3	0	OG02066	0	1	0	5	proximal	TF	2
g003624	crop3	0	OG02171	0	1	0	11	dispersed	other	3
g003625	crop3	0	OG02158	0	1	0	11	dispersed	other	1
g003626	crop3	0	OG02363	0	1	0	7	dispersed	TF	1
g003627	crop3	0	OG02360	0	1	0	11	transposed	other	2
g003628	crop3	0	OG02204	0	1	0	2	tandem	enzyme	4
g003629	crop3	0	OG02072	0	1	0	6	tandem	other	3
g003630	crop3	0	OG02367	0	1	0	9	transposed	defense	4
g003631	crop3	0	OG02115	0	1	0	11	tandem	other	3
g003632	crop3	0	OG02265	0	1	0	8	dispersed	transporter	4
g003633	crop3	0	OG02013	0	1	0	6	transposed	defense	2
g003634	crop3	0	OG02353	1	1	0	2	wgd	TF	3
g003635	crop3	0	OG02342	0	1	0	5	proximal	enzyme	2
g003636	crop3	0	OG02389	1	1	0	10	wgd	other	2
g003637	crop3	0	OG02247	0	0	1	1	singleton	transporter	4
g003638	crop3	0	OG02334	1	1	0	6	wgd	TF	4
g003639	crop3	0	OG02364	0	1	0	3	dispersed	kinase	1
g003640	crop3	0	OG02164	0	1	0	7	transposed	enzyme	3
g003641	crop3	0	OG02376	0	1	0	10	transposed	defense	4
g003642	crop3	0	OG02333	1	1	0	2	wgd	defense	4
g003643	crop3	0	OG02196	1	1	0	6	wgd	TF	4
g003644	crop3	0	OG02399	0	1	0	7	dispersed	enzyme	4
g003645	crop3	0	OG02158	1	1	0	5	wgd	TF	4
g003646	crop3	0	OG02362	1	1	0	4	wgd	other	2
g003647	crop3	0	OG02192	1	1	0	5	wgd	TF	2
g003648	crop3	0	OG02055	1	1	0	4	wgd	other	1
g003649	crop3	0	OG02044	0	1	0	6	dispersed	transporter	2
g003650	crop3	0	OG02244	1	1	0	9	wgd	TF	2
g003651	crop3	0	OG02057	1	1	0	7	wgd	hormone	4
g003652	crop3	0	OG02007	1	1	0	9	wgd	TF	4
g003653	crop3	0	OG02363	0	1	0	8	dispersed	transporter	2
g003654	crop3	0	OG02041	0	1	0	7	dispersed	defense	2
g003655	crop3	0	OG02360	0	1	0	5	dispersed	transporter	1
g003656	crop3	0	OG02370	0	1	0	11	transposed	hormone	2
g003657	crop3	0	OG02356	1	1	0	2	wgd	hormone	4
g003658	crop3	0	OG02332	1	1	0	4	wgd	other	1
g003659	crop3	0	OG02062	1	1	0	11	wgd	TF	3
g003660	crop3	0	OG02029	0	0	1	1	singleton	enzyme	1
g003661	crop3	0	OG02077	0	1	0	8	proximal	defense	1
g003662	crop3	0	OG02319	1	1	0	7	wgd	hormone	3
g003663	crop3	0	OG02322	0	1	0	6	dispersed	other	4
g003664	crop3	0	OG02198	0	1	0	9	tandem	defense	1
g003665	crop3	0	OG02227	1	1	0	3	wgd	hormone	1
g003666	crop3	0	OG02084	1	1	0	2	wgd	hormone	4
g003667	crop3	0	OG02180	0	1	0	4	dispersed	kinase	3
g003668	crop3	0	OG02267	0	1	0	3	tandem	enzyme	4
g003669	crop3	0	OG02081	0	1	0	10	dispersed	transporter	3
g003670	crop3	0	OG02231	0	0	1	1	singleton	kinase	2
g003671	crop3	0	OG02287	0	1	0	4	proximal	other	4
g003672	crop3	0	OG02148	0	1	0	6	tandem	kinase	3
g003673	crop3	0	OG02238	1	1	0	4	wgd	TF	4
g003674	crop3	0	OG02166	0	1	0	3	proximal	TF	4
g003675	crop3	0	OG02170	0	1	0	10	transposed	kinase	3
g003676	crop3	0	OG02282	0	0	1	1	singleton	other	3
g003677	crop3	0	OG02235	0	1	0	11	tandem	transporter	1
g003678	crop3	0	OG02166	0	0	1	1	singleton	other	1
g003679	crop3	0	OG02267	0	1	0	5	dispersed	other	1
g003680	crop3	0	OG02141	1	1	0	2	wgd	hormone	1
g003681	crop3	0	OG02083	1	1	0	7	wgd	enzyme	4
g003682	crop3	0	OG02371	0	1	0	5	transposed	enzyme	2
g003683	crop3	0	OG02042	0	1	0	10	tandem	enzyme	4
g003684	crop3	0	OG02010	1	1	0	5	wgd	other	3
g003685	crop3	0	OG02213	1	1	0	3	wgd	kinase	2
g003686	crop3	0	OG02314	0	1	0	6	dispersed	other	2
g003687	crop3	0	OG02351	1	1	0	4	wgd	other	2
g003688	crop3	0	OG02301	0	1	0	2	tandem	defense	4
g003689	crop3	0	OG02044	0	1	0	6	transposed	TF	1
g003690	crop3	0	OG02048	0	1	0	5	dispersed	transporter	1
g003691	crop3	0	OG02197	0	1	0	5	transposed	enzyme	4
g003692	crop3	0	OG02057	0	1	0	2	transposed	other	2
g003693	crop3	0	OG02277	0	1	0	10	proximal	enzyme	2
g003694	crop3	0	OG02233	0	1	0	9	tandem	enzyme	1
g003695	crop3	0	OG02090	0	1	0	5	proximal	transporter	3
g003696	crop3	0	OG02204	0	1	0	6	dispersed	enzyme	2
g003697	crop3	0	OG02187	0	1	0	3	dispersed	other	2
g003698	crop3	0	OG02295	0	1	0	2	tandem	enzyme	4
g003699	crop3	0	OG02063	1	1	0	7	wgd	kinase	2
g003700	crop3	0	OG02292	1	1	0	11	wgd	kinase	2
g003701	crop3	0	OG02257	1	1	0	6	wgd	hormone	3
